,Filo,Classe,Ordem,Família ,Gênero,Espécie,Ewe grop,Ponto,Área,Município,Dia,Mês,Ano,Data,Massa(g),Largura Cefalotoracica (mm),Sexo,Estágio,Estação,Salinidade,Gradiente Salino,Temperatura,Tipo de Maré
3083,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,9,Ilha do Mel,Paranagua,31,10,2014,31/10/2014,22,"0,87",,j,Primavera,,Euhalino,,Quadratura
3084,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,9,Ilha do Mel,Paranagua,31,10,2014,31/10/2014,26,"1,59",,j,Primavera,,Euhalino,,Quadratura
3085,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,9,Ilha do Mel,Paranagua,31,10,2014,31/10/2014,30,"2,74",,a,Primavera,,Euhalino,,Quadratura
3086,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,9,Ilha do Mel,Paranagua,31,10,2014,31/10/2014,25,"1,67",,j,Primavera,,Euhalino,,Quadratura
3087,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,9,Ilha do Mel,Paranagua,31,10,2014,31/10/2014,22,"1,13",,j,Primavera,,Euhalino,,Quadratura
3088,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,9,Ilha do Mel,Paranagua,31,10,2014,31/10/2014,22,"1,03",,j,Primavera,,Euhalino,,Quadratura
3089,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,9,Ilha do Mel,Paranagua,31,10,2014,31/10/2014,"24,28","0,67",,j,Primavera,,Euhalino,,Quadratura
3090,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes danae,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"89,94","45,02",fo,a,Primavera,,Marinho,,Quadratura
3091,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes danae,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"75,5","30,32",fo,a,Primavera,,Marinho,,Quadratura
3092,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes danae,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"83,28","39,49",fo,a,Primavera,,Marinho,,Quadratura
3093,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes danae,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"82,08","31,78",,a,Primavera,,Marinho,,Quadratura
3094,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"83,12","41,86",,a,Primavera,,Marinho,,Quadratura
3095,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"65,08","21,24",fo,a,Primavera,,Marinho,,Quadratura
3096,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"59,52","14,03",fo,a,Primavera,,Marinho,,Quadratura
3097,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"63,84","20,08",fo,a,Primavera,,Marinho,,Quadratura
3098,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"56,78","16,42",fo,a,Primavera,,Marinho,,Quadratura
3099,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"57,88","11,52",,a,Primavera,,Marinho,,Quadratura
3100,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"57,1",10,,a,Primavera,,Marinho,,Quadratura
3101,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"46,34","6,24",,j,Primavera,,Marinho,,Quadratura
3102,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Persephona,Persephona mediterranea,28. Others crustaceans,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,32,"15,57",fo,a,Primavera,,Marinho,,Quadratura
3103,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Persephona,Persephona punctata,28. Others crustaceans,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"28,8","10,14",fo,a,Primavera,,Marinho,,Quadratura
3104,Arthropoda,Malacostraca,Decapoda,Pisidae,Libinia,Libinia spinosa,28. Others crustaceans,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"57,1","56,13",,a,Primavera,,Marinho,,Quadratura
3105,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,28,"1,37",,j,Primavera,,Marinho,,Quadratura
3106,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,24,"1,7",,j,Primavera,,Marinho,,Quadratura
3107,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,35,"3,65",,a,Primavera,,Marinho,,Quadratura
3108,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,43,"5,21",,a,Primavera,,Marinho,,Quadratura
3109,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,35,"3,52",,a,Primavera,,Marinho,,Quadratura
3110,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,26,"2,02",,j,Primavera,,Marinho,,Quadratura
3111,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,28,"2,42",,j,Primavera,,Marinho,,Quadratura
3112,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,38,"4,23",,a,Primavera,,Marinho,,Quadratura
3113,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,28,"2,13",,j,Primavera,,Marinho,,Quadratura
3114,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,38,"3,32",,a,Primavera,,Marinho,,Quadratura
3115,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula (Lolliguncula) brevis,Cefalopodes,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,32,"2,32",,a,Primavera,,Marinho,,Quadratura
3116,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"40,66","3,9",,j,Primavera,,Marinho,,Quadratura
3117,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"42,14","3,77",,j,Primavera,,Marinho,,Quadratura
3118,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"27,78","1,32",,j,Primavera,,Marinho,,Quadratura
3119,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"41,72","3,94",,j,Primavera,,Marinho,,Quadratura
3120,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"45,3","5,27",,j,Primavera,,Marinho,,Quadratura
3121,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"25,36","0,9",,j,Primavera,,Marinho,,Quadratura
3122,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,39,"4,32",,j,Primavera,,Marinho,,Quadratura
3123,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"33,26","2,14",,j,Primavera,,Marinho,,Quadratura
3124,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"29,68","1,65",,j,Primavera,,Marinho,,Quadratura
3125,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"36,68","2,97",,j,Primavera,,Marinho,,Quadratura
3126,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"29,32","1,45",,j,Primavera,,Marinho,,Quadratura
3127,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"30,92","1,76",,j,Primavera,,Marinho,,Quadratura
3128,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"30,14","1,49",,j,Primavera,,Marinho,,Quadratura
3129,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"28,24","1,31",,j,Primavera,,Marinho,,Quadratura
3130,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"28,36","1,15",,j,Primavera,,Marinho,,Quadratura
3131,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"27,58","1,09",,j,Primavera,,Marinho,,Quadratura
3132,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"29,18","1,2",,j,Primavera,,Marinho,,Quadratura
3133,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,24,"0,79",,j,Primavera,,Marinho,,Quadratura
3134,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,20,"0,61",,j,Primavera,,Marinho,,Quadratura
3135,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"9,8","1,3",,a,Primavera,,Polihalino,,Quadratura
3136,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,74","1,69",,a,Primavera,,Polihalino,,Quadratura
3137,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,66","1,33",,a,Primavera,,Polihalino,,Quadratura
3138,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"11,8","1,22",,j,Primavera,,Polihalino,,Quadratura
3139,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,3","0,55",,a,Primavera,,Polihalino,,Quadratura
3140,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"10,3","0,65",,a,Primavera,,Polihalino,,Quadratura
3141,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"9,12","0,44",,a,Primavera,,Polihalino,,Quadratura
3142,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,9,"0,44",,a,Primavera,,Polihalino,,Quadratura
3143,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"8,32","0,68",,a,Primavera,,Polihalino,,Quadratura
3144,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,9,"0,69",,a,Primavera,,Polihalino,,Quadratura
3145,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"11,04","1,06",,a,Primavera,,Polihalino,,Quadratura
3146,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"10,22","0,94",,a,Primavera,,Polihalino,,Quadratura
3147,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"8,34","0,75",,a,Primavera,,Polihalino,,Quadratura
3148,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"10,3","0,78",,a,Primavera,,Polihalino,,Quadratura
3149,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"14,42","1,78",,j,Primavera,,Polihalino,,Quadratura
3150,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,6","1,27",,j,Primavera,,Polihalino,,Quadratura
3151,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"9,1","0,79",,a,Primavera,,Polihalino,,Quadratura
3152,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,1","1,4",,a,Primavera,,Polihalino,,Quadratura
3153,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,16","1,41",,a,Primavera,,Polihalino,,Quadratura
3154,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,5","1,54",,a,Primavera,,Polihalino,,Quadratura
3155,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"11,6","1,2",,a,Primavera,,Polihalino,,Quadratura
3156,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"10,42","0,97",,a,Primavera,,Polihalino,,Quadratura
3157,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,1","1,25",,j,Primavera,,Polihalino,,Quadratura
3158,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"13,1","1,44",,a,Primavera,,Polihalino,,Quadratura
3159,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"10,8","0,86",,a,Primavera,,Polihalino,,Quadratura
3160,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"7,5","0,37",,a,Primavera,,Polihalino,,Quadratura
3161,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"8,08","0,26",,a,Primavera,,Polihalino,,Quadratura
3162,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"10,52","0,46",,a,Primavera,,Polihalino,,Quadratura
3163,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"8,94","0,51",,a,Primavera,,Polihalino,,Quadratura
3164,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"7,4","0,28",,a,Primavera,,Polihalino,,Quadratura
3165,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"7,5","0,34",,a,Primavera,,Polihalino,,Quadratura
3166,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"7,76","0,31",,a,Primavera,,Polihalino,,Quadratura
3167,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"9,82","0,63",,a,Primavera,,Polihalino,,Quadratura
3168,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"9,12","0,36",,a,Primavera,,Polihalino,,Quadratura
3169,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"9,3","0,58",,a,Primavera,,Polihalino,,Quadratura
3170,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"9,44","0,61",,a,Primavera,,Polihalino,,Quadratura
3171,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"10,3","0,72",,a,Primavera,,Polihalino,,Quadratura
3172,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,7","1,23",,a,Primavera,,Polihalino,,Quadratura
3173,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia dorsalis,28. Others crustaceans,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"7,3","0,48",,a,Primavera,,Marinho,,Quadratura
3174,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia dorsalis,28. Others crustaceans,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"6,82","0,27",,a,Primavera,,Marinho,,Quadratura
3175,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia dorsalis,28. Others crustaceans,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"5,64","0,28",,a,Primavera,,Marinho,,Quadratura
3176,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia dorsalis,28. Others crustaceans,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"7,02","0,28",,a,Primavera,,Marinho,,Quadratura
3177,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia dorsalis,28. Others crustaceans,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"8,42","0,55",,a,Primavera,,Marinho,,Quadratura
3178,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia dorsalis,28. Others crustaceans,10,Alto Mar,Alto Mar,31,10,2014,31/10/2014,"7,42","0,35",,a,Primavera,,Marinho,,Quadratura
3179,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"24,2","8,44",,a,Primavera,,Polihalino,,Quadratura
3180,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"19,34","5,44",,a,Primavera,,Polihalino,,Quadratura
3181,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"22,7","7,56",,a,Primavera,,Polihalino,,Quadratura
3182,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"20,3","5,23",,a,Primavera,,Polihalino,,Quadratura
3183,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"19,7","5,27",,a,Primavera,,Polihalino,,Quadratura
3184,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"22,46","6,53",,a,Primavera,,Polihalino,,Quadratura
3185,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"12,58","1,21",,j,Primavera,,Polihalino,,Quadratura
3186,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,13,"1,43",,a,Primavera,,Polihalino,,Quadratura
3187,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,20,"4,77",,a,Primavera,,Polihalino,,Quadratura
3188,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"20,5","5,38",,a,Primavera,,Polihalino,,Quadratura
3189,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"23,8","8,05",,a,Primavera,,Polihalino,,Quadratura
3190,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"18,46","4,29",,a,Primavera,,Polihalino,,Quadratura
3191,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"13,4","1,85",,a,Primavera,,Polihalino,,Quadratura
3192,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"19,3","4,95",,a,Primavera,,Polihalino,,Quadratura
3193,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"19,72","5,35",,a,Primavera,,Polihalino,,Quadratura
3194,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"23,9","7,69",,a,Primavera,,Polihalino,,Quadratura
3195,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,20,"5,47",,a,Primavera,,Polihalino,,Quadratura
3196,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,4,Baia de Paranagua,Paranagua,31,10,2014,31/10/2014,"24,2","9,49",,a,Primavera,,Polihalino,,Quadratura
